CustomerID,Name,Age,Income,LoanAmount,LoanTerm,CreditScore,Default,TransactionHistory,is_age_valid,is_income_valid,is_loan_amount_valid,is_credit_score_valid,is_valid
580,Customer_580,41.0,19700.0,37185,30,850,0,"[{""amount"": 676, ""date"": ""2023-03-06""}, {""amount"": 906, ""date"": ""2023-06-27""}, {""amount"": 813, ""date"": ""2023-08-01""}, {""amount"": 684, ""date"": ""2023-02-18""}, {""amount"": 682, ""date"": ""2023-11-08""}, {""amount"": 888, ""date"": ""2023-12-31""}, {""amount"": 101, ""date"": ""2023-12-28""}, {""amount"": 872, ""date"": ""2023-12-15""}, {""amount"": 165, ""date"": ""2023-12-06""}, {""amount"": 274, ""date"": ""2023-08-11""}, {""amount"": 422, ""date"": ""2023-02-17""}, {""amount"": 818, ""date"": ""2023-09-06""}, {""amount"": 372, ""date"": ""2023-03-17""}, {""amount"": 504, ""date"": ""2023-07-22""}, {""amount"": 460, ""date"": ""2023-05-02""}, {""amount"": 242, ""date"": ""2023-06-16""}]",True,True,True,True,True
581,Customer_581,50.0,10211.0,23733,10,455,0,"[{""amount"": 113, ""date"": ""2023-02-16""}, {""amount"": 607, ""date"": ""2023-09-14""}, {""amount"": 107, ""date"": ""2023-05-05""}, {""amount"": 869, ""date"": ""2023-05-27""}, {""amount"": 144, ""date"": ""2023-11-20""}, {""amount"": 530, ""date"": ""2023-11-19""}, {""amount"": 736, ""date"": ""2023-10-02""}, {""amount"": 262, ""date"": ""2023-02-21""}, {""amount"": 591, ""date"": ""2023-11-20""}, {""amount"": 909, ""date"": ""2023-10-22""}, {""amount"": 980, ""date"": ""2023-10-13""}, {""amount"": 677, ""date"": ""2023-02-22""}, {""amount"": 131, ""date"": ""2023-06-05""}, {""amount"": 995, ""date"": ""2023-01-09""}, {""amount"": 757, ""date"": ""2023-10-08""}, {""amount"": 618, ""date"": ""2023-04-21""}]",True,True,True,True,True
582,Customer_582,37.0,3007.0,8920,32,526,0,"[{""amount"": 190, ""date"": ""2023-05-20""}, {""amount"": 544, ""date"": ""2023-03-29""}, {""amount"": 595, ""date"": ""2023-07-24""}, {""amount"": 195, ""date"": ""2023-08-12""}, {""amount"": 436, ""date"": ""2023-01-30""}, {""amount"": 827, ""date"": ""2023-04-20""}, {""amount"": 392, ""date"": ""2023-08-29""}, {""amount"": 957, ""date"": ""2023-12-24""}, {""amount"": 501, ""date"": ""2023-06-23""}, {""amount"": 218, ""date"": ""2023-11-12""}, {""amount"": 102, ""date"": ""2023-12-24""}]",True,True,True,True,True
583,Customer_583,44.0,6820.0,32962,58,343,0,"[{""amount"": 830, ""date"": ""2023-01-10""}, {""amount"": 780, ""date"": ""2023-06-05""}, {""amount"": 583, ""date"": ""2023-08-23""}, {""amount"": 432, ""date"": ""2023-09-20""}, {""amount"": 211, ""date"": ""2023-07-28""}, {""amount"": 183, ""date"": ""2023-02-22""}, {""amount"": 652, ""date"": ""2023-06-25""}, {""amount"": 981, ""date"": ""2023-06-09""}, {""amount"": 291, ""date"": ""2023-03-20""}, {""amount"": 880, ""date"": ""2023-03-14""}, {""amount"": 380, ""date"": ""2023-04-26""}, {""amount"": 113, ""date"": ""2023-05-18""}, {""amount"": 714, ""date"": ""2023-03-15""}, {""amount"": 466, ""date"": ""2023-12-22""}, {""amount"": 934, ""date"": ""2023-11-10""}, {""amount"": 652, ""date"": ""2023-03-29""}, {""amount"": 794, ""date"": ""2023-12-23""}, {""amount"": 816, ""date"": ""2023-04-09""}, {""amount"": 576, ""date"": ""2023-09-27""}]",True,True,True,True,True
584,Customer_584,32.0,18062.0,45087,49,820,0,"[{""amount"": 686, ""date"": ""2023-12-02""}, {""amount"": 398, ""date"": ""2023-12-17""}, {""amount"": 527, ""date"": ""2023-10-05""}, {""amount"": 935, ""date"": ""2023-07-24""}, {""amount"": 630, ""date"": ""2023-05-26""}, {""amount"": 706, ""date"": ""2023-07-06""}, {""amount"": 778, ""date"": ""2023-12-07""}, {""amount"": 821, ""date"": ""2023-02-15""}, {""amount"": 388, ""date"": ""2023-11-14""}]",True,True,True,True,True
585,Customer_585,50.0,18592.0,24198,60,793,1,"[{""amount"": 391, ""date"": ""2023-08-03""}, {""amount"": 279, ""date"": ""2023-05-12""}, {""amount"": 280, ""date"": ""2023-06-05""}, {""amount"": 761, ""date"": ""2023-08-20""}, {""amount"": 158, ""date"": ""2023-01-22""}, {""amount"": 630, ""date"": ""2023-10-07""}, {""amount"": 598, ""date"": ""2023-07-27""}, {""amount"": 483, ""date"": ""2023-06-03""}, {""amount"": 410, ""date"": ""2023-07-26""}]",True,True,True,True,True
586,Customer_586,69.0,4233.0,5746,27,588,0,"[{""amount"": 380, ""date"": ""2023-01-05""}, {""amount"": 226, ""date"": ""2023-12-03""}, {""amount"": 461, ""date"": ""2023-08-16""}, {""amount"": 872, ""date"": ""2023-08-04""}, {""amount"": 602, ""date"": ""2023-03-31""}]",True,True,True,True,True
587,Customer_587,24.0,18005.0,5968,20,748,0,"[{""amount"": 832, ""date"": ""2023-11-30""}, {""amount"": 150, ""date"": ""2023-07-20""}, {""amount"": 192, ""date"": ""2023-03-09""}, {""amount"": 612, ""date"": ""2023-10-01""}, {""amount"": 849, ""date"": ""2023-11-30""}, {""amount"": 749, ""date"": ""2023-05-21""}, {""amount"": 492, ""date"": ""2023-03-04""}, {""amount"": 567, ""date"": ""2023-03-10""}, {""amount"": 337, ""date"": ""2023-09-25""}, {""amount"": 641, ""date"": ""2023-10-15""}, {""amount"": 125, ""date"": ""2023-04-15""}, {""amount"": 516, ""date"": ""2023-04-17""}, {""amount"": 449, ""date"": ""2023-09-06""}]",True,True,True,True,True
588,Customer_588,51.0,4326.0,45951,35,828,0,"[{""amount"": 356, ""date"": ""2023-05-22""}, {""amount"": 859, ""date"": ""2023-11-27""}, {""amount"": 575, ""date"": ""2023-01-29""}, {""amount"": 552, ""date"": ""2023-06-25""}, {""amount"": 534, ""date"": ""2023-04-28""}, {""amount"": 521, ""date"": ""2023-02-01""}, {""amount"": 580, ""date"": ""2023-10-01""}, {""amount"": 860, ""date"": ""2023-02-11""}, {""amount"": 732, ""date"": ""2023-04-26""}, {""amount"": 404, ""date"": ""2023-07-18""}]",True,True,False,True,False
589,Customer_589,62.0,19800.0,36734,7,417,0,"[{""amount"": 958, ""date"": ""2023-05-03""}, {""amount"": 143, ""date"": ""2023-01-26""}, {""amount"": 954, ""date"": ""2023-06-22""}, {""amount"": 966, ""date"": ""2023-10-17""}, {""amount"": 517, ""date"": ""2023-03-18""}, {""amount"": 186, ""date"": ""2023-10-18""}, {""amount"": 992, ""date"": ""2023-03-27""}, {""amount"": 366, ""date"": ""2023-03-08""}, {""amount"": 288, ""date"": ""2023-03-16""}, {""amount"": 901, ""date"": ""2023-10-14""}, {""amount"": 596, ""date"": ""2023-11-24""}, {""amount"": 979, ""date"": ""2023-06-06""}, {""amount"": 323, ""date"": ""2023-05-05""}, {""amount"": 366, ""date"": ""2023-05-15""}]",True,True,True,True,True
590,Customer_590,68.0,3193.0,23896,20,631,0,"[{""amount"": 327, ""date"": ""2023-03-29""}, {""amount"": 231, ""date"": ""2023-09-26""}, {""amount"": 448, ""date"": ""2023-05-12""}, {""amount"": 652, ""date"": ""2023-05-12""}, {""amount"": 954, ""date"": ""2023-06-01""}, {""amount"": 134, ""date"": ""2023-08-26""}, {""amount"": 353, ""date"": ""2023-07-12""}, {""amount"": 983, ""date"": ""2023-08-20""}, {""amount"": 387, ""date"": ""2023-12-26""}, {""amount"": 884, ""date"": ""2023-03-02""}, {""amount"": 314, ""date"": ""2023-08-09""}, {""amount"": 719, ""date"": ""2023-10-30""}, {""amount"": 854, ""date"": ""2023-05-07""}]",True,True,False,True,False
591,Customer_591,63.0,12058.0,32893,6,520,1,"[{""amount"": 173, ""date"": ""2023-06-22""}, {""amount"": 323, ""date"": ""2023-02-23""}, {""amount"": 371, ""date"": ""2023-10-21""}, {""amount"": 602, ""date"": ""2023-11-18""}, {""amount"": 328, ""date"": ""2023-04-27""}, {""amount"": 610, ""date"": ""2023-10-03""}, {""amount"": 579, ""date"": ""2023-05-10""}, {""amount"": 799, ""date"": ""2023-01-21""}, {""amount"": 490, ""date"": ""2023-11-08""}, {""amount"": 614, ""date"": ""2023-06-12""}, {""amount"": 722, ""date"": ""2023-05-24""}, {""amount"": 942, ""date"": ""2023-12-29""}, {""amount"": 988, ""date"": ""2023-03-21""}, {""amount"": 984, ""date"": ""2023-11-11""}, {""amount"": 522, ""date"": ""2023-12-05""}, {""amount"": 389, ""date"": ""2023-04-06""}]",True,True,True,True,True
592,Customer_592,59.0,11820.0,48901,21,748,0,"[{""amount"": 431, ""date"": ""2023-01-28""}, {""amount"": 379, ""date"": ""2023-02-13""}, {""amount"": 472, ""date"": ""2023-04-27""}, {""amount"": 922, ""date"": ""2023-10-24""}, {""amount"": 281, ""date"": ""2023-02-16""}, {""amount"": 480, ""date"": ""2023-05-11""}, {""amount"": 900, ""date"": ""2023-04-20""}, {""amount"": 948, ""date"": ""2023-08-06""}, {""amount"": 799, ""date"": ""2023-03-04""}, {""amount"": 438, ""date"": ""2023-01-23""}, {""amount"": 531, ""date"": ""2023-05-19""}, {""amount"": 660, ""date"": ""2023-10-14""}, {""amount"": 167, ""date"": ""2023-05-17""}]",True,True,True,True,True
593,Customer_593,22.0,17455.0,18842,39,360,0,"[{""amount"": 534, ""date"": ""2023-10-10""}, {""amount"": 145, ""date"": ""2023-12-11""}, {""amount"": 944, ""date"": ""2023-07-23""}, {""amount"": 668, ""date"": ""2023-10-19""}, {""amount"": 522, ""date"": ""2023-03-08""}, {""amount"": 429, ""date"": ""2023-10-28""}, {""amount"": 556, ""date"": ""2023-05-19""}, {""amount"": 629, ""date"": ""2023-05-26""}, {""amount"": 628, ""date"": ""2023-06-10""}, {""amount"": 201, ""date"": ""2023-05-14""}, {""amount"": 173, ""date"": ""2023-05-14""}, {""amount"": 371, ""date"": ""2023-10-05""}, {""amount"": 778, ""date"": ""2023-05-07""}, {""amount"": 890, ""date"": ""2023-05-18""}, {""amount"": 883, ""date"": ""2023-12-30""}, {""amount"": 759, ""date"": ""2023-01-01""}, {""amount"": 977, ""date"": ""2023-06-07""}, {""amount"": 870, ""date"": ""2023-07-08""}]",True,True,True,True,True
594,Customer_594,47.0,2907.0,10066,38,830,0,"[{""amount"": 269, ""date"": ""2023-10-05""}, {""amount"": 715, ""date"": ""2023-05-30""}, {""amount"": 297, ""date"": ""2023-04-25""}, {""amount"": 420, ""date"": ""2023-03-13""}, {""amount"": 325, ""date"": ""2023-11-26""}, {""amount"": 951, ""date"": ""2023-06-28""}, {""amount"": 480, ""date"": ""2023-05-31""}]",True,True,True,True,True
595,Customer_595,45.0,18475.0,6935,57,453,0,"[{""amount"": 164, ""date"": ""2023-08-07""}, {""amount"": 148, ""date"": ""2023-08-15""}, {""amount"": 688, ""date"": ""2023-05-28""}, {""amount"": 507, ""date"": ""2023-02-20""}, {""amount"": 984, ""date"": ""2023-12-20""}, {""amount"": 720, ""date"": ""2023-12-17""}, {""amount"": 240, ""date"": ""2023-10-19""}, {""amount"": 563, ""date"": ""2023-10-31""}, {""amount"": 516, ""date"": ""2023-08-16""}, {""amount"": 567, ""date"": ""2023-06-07""}, {""amount"": 845, ""date"": ""2023-06-07""}, {""amount"": 136, ""date"": ""2023-10-26""}, {""amount"": 536, ""date"": ""2023-01-30""}]",True,True,True,True,True
596,Customer_596,35.0,14871.0,11013,43,397,0,"[{""amount"": 682, ""date"": ""2023-12-07""}, {""amount"": 438, ""date"": ""2023-11-20""}, {""amount"": 825, ""date"": ""2023-03-15""}, {""amount"": 175, ""date"": ""2023-07-07""}, {""amount"": 462, ""date"": ""2023-08-10""}, {""amount"": 368, ""date"": ""2023-04-30""}, {""amount"": 820, ""date"": ""2023-08-14""}]",True,True,True,True,True
597,Customer_597,53.0,17223.0,9952,11,386,0,"[{""amount"": 867, ""date"": ""2023-02-11""}, {""amount"": 406, ""date"": ""2023-06-04""}, {""amount"": 446, ""date"": ""2023-04-20""}, {""amount"": 781, ""date"": ""2023-06-10""}, {""amount"": 300, ""date"": ""2023-04-26""}, {""amount"": 698, ""date"": ""2023-09-11""}, {""amount"": 796, ""date"": ""2023-12-30""}, {""amount"": 361, ""date"": ""2023-06-07""}, {""amount"": 602, ""date"": ""2023-04-17""}, {""amount"": 956, ""date"": ""2023-05-26""}, {""amount"": 903, ""date"": ""2023-10-27""}, {""amount"": 535, ""date"": ""2023-11-28""}]",True,True,True,True,True
598,Customer_598,20.0,3097.0,35692,36,525,0,"[{""amount"": 803, ""date"": ""2023-07-04""}, {""amount"": 331, ""date"": ""2023-12-17""}, {""amount"": 760, ""date"": ""2023-06-17""}, {""amount"": 595, ""date"": ""2023-02-06""}, {""amount"": 585, ""date"": ""2023-03-27""}, {""amount"": 994, ""date"": ""2023-06-20""}, {""amount"": 164, ""date"": ""2023-12-05""}, {""amount"": 375, ""date"": ""2023-07-06""}, {""amount"": 624, ""date"": ""2023-12-16""}, {""amount"": 484, ""date"": ""2023-12-29""}, {""amount"": 375, ""date"": ""2023-05-23""}, {""amount"": 161, ""date"": ""2023-04-25""}, {""amount"": 805, ""date"": ""2023-10-13""}, {""amount"": 917, ""date"": ""2023-05-28""}, {""amount"": 121, ""date"": ""2023-02-28""}, {""amount"": 867, ""date"": ""2023-04-19""}, {""amount"": 184, ""date"": ""2023-08-10""}, {""amount"": 727, ""date"": ""2023-02-08""}]",True,True,False,True,False
599,Customer_599,38.0,14428.0,12555,60,666,0,"[{""amount"": 693, ""date"": ""2023-05-17""}, {""amount"": 274, ""date"": ""2023-09-01""}, {""amount"": 451, ""date"": ""2023-12-30""}, {""amount"": 706, ""date"": ""2023-03-27""}, {""amount"": 265, ""date"": ""2023-10-31""}, {""amount"": 730, ""date"": ""2023-11-07""}, {""amount"": 582, ""date"": ""2023-11-03""}, {""amount"": 615, ""date"": ""2023-05-20""}, {""amount"": 483, ""date"": ""2023-06-09""}, {""amount"": 979, ""date"": ""2023-05-27""}]",True,True,True,True,True
600,Customer_600,63.0,4792.0,42871,47,510,1,"[{""amount"": 520, ""date"": ""2023-05-03""}, {""amount"": 717, ""date"": ""2023-07-04""}, {""amount"": 674, ""date"": ""2023-10-05""}, {""amount"": 194, ""date"": ""2023-11-18""}, {""amount"": 337, ""date"": ""2023-10-28""}, {""amount"": 625, ""date"": ""2023-11-20""}, {""amount"": 122, ""date"": ""2023-08-17""}, {""amount"": 211, ""date"": ""2023-08-14""}, {""amount"": 887, ""date"": ""2023-04-30""}, {""amount"": 578, ""date"": ""2023-11-07""}, {""amount"": 756, ""date"": ""2023-05-24""}, {""amount"": 258, ""date"": ""2023-09-14""}, {""amount"": 735, ""date"": ""2023-01-17""}, {""amount"": 827, ""date"": ""2023-07-24""}, {""amount"": 928, ""date"": ""2023-04-16""}]",True,True,False,True,False
601,Customer_601,33.0,16317.0,49207,53,614,0,"[{""amount"": 548, ""date"": ""2023-04-28""}, {""amount"": 603, ""date"": ""2023-04-17""}, {""amount"": 978, ""date"": ""2023-09-14""}, {""amount"": 933, ""date"": ""2023-06-05""}, {""amount"": 646, ""date"": ""2023-01-23""}, {""amount"": 964, ""date"": ""2023-07-19""}, {""amount"": 209, ""date"": ""2023-12-15""}, {""amount"": 727, ""date"": ""2023-06-10""}, {""amount"": 197, ""date"": ""2023-01-27""}, {""amount"": 233, ""date"": ""2023-05-26""}, {""amount"": 198, ""date"": ""2023-07-04""}, {""amount"": 522, ""date"": ""2023-09-18""}, {""amount"": 531, ""date"": ""2023-02-20""}, {""amount"": 982, ""date"": ""2023-04-20""}, {""amount"": 826, ""date"": ""2023-01-28""}, {""amount"": 420, ""date"": ""2023-03-08""}, {""amount"": 602, ""date"": ""2023-05-29""}, {""amount"": 412, ""date"": ""2023-10-14""}, {""amount"": 128, ""date"": ""2023-04-07""}]",True,True,True,True,True
602,Customer_602,54.0,13791.0,40864,56,731,0,"[{""amount"": 403, ""date"": ""2023-11-15""}, {""amount"": 968, ""date"": ""2023-08-17""}, {""amount"": 942, ""date"": ""2023-12-28""}, {""amount"": 272, ""date"": ""2023-10-18""}, {""amount"": 985, ""date"": ""2023-03-04""}, {""amount"": 384, ""date"": ""2023-07-24""}, {""amount"": 546, ""date"": ""2023-07-07""}, {""amount"": 814, ""date"": ""2023-05-11""}, {""amount"": 161, ""date"": ""2023-06-08""}, {""amount"": 214, ""date"": ""2023-12-28""}, {""amount"": 303, ""date"": ""2023-10-01""}, {""amount"": 505, ""date"": ""2023-02-08""}, {""amount"": 308, ""date"": ""2023-03-24""}, {""amount"": 784, ""date"": ""2023-10-21""}, {""amount"": 975, ""date"": ""2023-09-04""}, {""amount"": 528, ""date"": ""2023-04-19""}]",True,True,True,True,True
603,Customer_603,59.0,11220.0,35504,15,761,0,"[{""amount"": 587, ""date"": ""2023-08-18""}, {""amount"": 147, ""date"": ""2023-04-23""}, {""amount"": 441, ""date"": ""2023-03-25""}, {""amount"": 930, ""date"": ""2023-05-05""}, {""amount"": 292, ""date"": ""2023-02-16""}, {""amount"": 255, ""date"": ""2023-04-10""}, {""amount"": 405, ""date"": ""2023-01-13""}, {""amount"": 468, ""date"": ""2023-01-23""}, {""amount"": 197, ""date"": ""2023-07-24""}, {""amount"": 802, ""date"": ""2023-01-07""}, {""amount"": 569, ""date"": ""2023-05-21""}, {""amount"": 953, ""date"": ""2023-05-21""}, {""amount"": 479, ""date"": ""2023-12-30""}, {""amount"": 657, ""date"": ""2023-06-24""}]",True,True,True,True,True
604,Customer_604,22.0,3716.0,19473,59,788,0,"[{""amount"": 853, ""date"": ""2023-06-07""}, {""amount"": 997, ""date"": ""2023-05-07""}, {""amount"": 671, ""date"": ""2023-10-12""}, {""amount"": 282, ""date"": ""2023-12-28""}, {""amount"": 777, ""date"": ""2023-01-19""}]",True,True,False,True,False
605,Customer_605,67.0,16402.0,18640,13,403,0,"[{""amount"": 658, ""date"": ""2023-08-29""}, {""amount"": 456, ""date"": ""2023-05-18""}, {""amount"": 325, ""date"": ""2023-01-25""}, {""amount"": 315, ""date"": ""2023-05-06""}, {""amount"": 293, ""date"": ""2023-04-19""}, {""amount"": 592, ""date"": ""2023-12-07""}, {""amount"": 834, ""date"": ""2023-10-11""}, {""amount"": 639, ""date"": ""2023-02-13""}, {""amount"": 596, ""date"": ""2023-06-27""}, {""amount"": 866, ""date"": ""2023-11-26""}, {""amount"": 126, ""date"": ""2023-06-23""}, {""amount"": 746, ""date"": ""2023-03-29""}, {""amount"": 301, ""date"": ""2023-01-03""}, {""amount"": 469, ""date"": ""2023-11-05""}, {""amount"": 968, ""date"": ""2023-08-31""}, {""amount"": 778, ""date"": ""2023-10-30""}, {""amount"": 695, ""date"": ""2023-07-10""}]",True,True,True,True,True
606,Customer_606,68.0,9533.0,43895,36,714,0,"[{""amount"": 950, ""date"": ""2023-08-01""}, {""amount"": 354, ""date"": ""2023-05-11""}, {""amount"": 164, ""date"": ""2023-04-01""}, {""amount"": 576, ""date"": ""2023-05-07""}, {""amount"": 802, ""date"": ""2023-10-24""}, {""amount"": 417, ""date"": ""2023-07-14""}, {""amount"": 925, ""date"": ""2023-01-12""}, {""amount"": 638, ""date"": ""2023-10-28""}, {""amount"": 514, ""date"": ""2023-02-23""}, {""amount"": 249, ""date"": ""2023-07-20""}, {""amount"": 924, ""date"": ""2023-06-02""}, {""amount"": 222, ""date"": ""2023-02-17""}, {""amount"": 919, ""date"": ""2023-12-04""}, {""amount"": 979, ""date"": ""2023-07-04""}, {""amount"": 583, ""date"": ""2023-01-13""}, {""amount"": 756, ""date"": ""2023-05-29""}, {""amount"": 515, ""date"": ""2023-10-22""}, {""amount"": 966, ""date"": ""2023-12-08""}]",True,True,True,True,True
607,Customer_607,31.0,5333.0,35483,27,695,0,"[{""amount"": 790, ""date"": ""2023-06-24""}, {""amount"": 676, ""date"": ""2023-09-29""}, {""amount"": 995, ""date"": ""2023-09-03""}, {""amount"": 920, ""date"": ""2023-12-11""}, {""amount"": 723, ""date"": ""2023-11-11""}, {""amount"": 756, ""date"": ""2023-01-01""}, {""amount"": 599, ""date"": ""2023-12-29""}]",True,True,False,True,False
608,Customer_608,48.0,10527.0,28254,36,308,0,"[{""amount"": 314, ""date"": ""2023-08-24""}, {""amount"": 171, ""date"": ""2023-09-15""}, {""amount"": 756, ""date"": ""2023-07-26""}, {""amount"": 123, ""date"": ""2023-05-06""}, {""amount"": 240, ""date"": ""2023-02-23""}, {""amount"": 758, ""date"": ""2023-04-16""}, {""amount"": 473, ""date"": ""2023-03-24""}, {""amount"": 776, ""date"": ""2023-08-01""}, {""amount"": 935, ""date"": ""2023-04-11""}, {""amount"": 793, ""date"": ""2023-07-03""}, {""amount"": 971, ""date"": ""2023-05-26""}, {""amount"": 482, ""date"": ""2023-12-09""}, {""amount"": 310, ""date"": ""2023-10-19""}]",True,True,True,True,True
609,Customer_609,63.0,14111.0,47307,47,421,0,"[{""amount"": 134, ""date"": ""2023-01-05""}, {""amount"": 450, ""date"": ""2023-02-12""}, {""amount"": 153, ""date"": ""2023-12-20""}, {""amount"": 219, ""date"": ""2023-01-16""}, {""amount"": 383, ""date"": ""2023-03-11""}, {""amount"": 443, ""date"": ""2023-05-02""}, {""amount"": 369, ""date"": ""2023-04-30""}, {""amount"": 669, ""date"": ""2023-10-04""}, {""amount"": 510, ""date"": ""2023-12-18""}]",True,True,True,True,True
610,Customer_610,41.0,17321.0,11094,14,326,0,"[{""amount"": 438, ""date"": ""2023-12-28""}, {""amount"": 116, ""date"": ""2023-08-06""}, {""amount"": 369, ""date"": ""2023-08-27""}, {""amount"": 403, ""date"": ""2023-05-20""}, {""amount"": 655, ""date"": ""2023-05-26""}, {""amount"": 456, ""date"": ""2023-08-06""}]",True,True,True,True,True
611,Customer_611,52.0,2662.0,49159,7,404,0,"[{""amount"": 280, ""date"": ""2023-03-30""}, {""amount"": 201, ""date"": ""2023-01-04""}, {""amount"": 742, ""date"": ""2023-09-15""}, {""amount"": 887, ""date"": ""2023-08-31""}, {""amount"": 897, ""date"": ""2023-09-04""}, {""amount"": 653, ""date"": ""2023-04-11""}, {""amount"": 662, ""date"": ""2023-04-05""}, {""amount"": 932, ""date"": ""2023-04-06""}, {""amount"": 930, ""date"": ""2023-03-27""}, {""amount"": 575, ""date"": ""2023-12-07""}]",True,True,False,True,False
