Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
78657,0,0.326103,67,0,0.140998,1990.9635065439968,6,0,0,0,1.0
78658,0,0.235579,51,0,0.008382,,8,0,1,0,2.0
78659,0,0.374738,47,1,0.068722,6756.804251158122,9,1,1,0,0.0
78660,0,0.251789,65,1,0.003412,,9,0,1,0,1.0
78661,0,0.12147,68,0,0.090236,4725.9674295127525,11,1,0,1,1.0
78662,0,0.281849,39,0,0.600838,6558.183757998643,11,0,1,1,1.0
78663,1,0.500343,36,1,0.039614,18399.724092974757,7,0,0,0,
78664,0,0.353705,32,0,0.72008,3320.6169815114295,13,0,0,1,1.0
78665,0,0.60975,39,0,0.079889,23876.412892748805,5,0,3,0,1.0
78666,0,0.487527,67,0,0.090507,7965.118116737434,11,1,1,0,1.0
78667,1,0.07496,52,2,0.085266,,8,0,4,0,0.0
78668,0,0.087742,68,1,0.091697,2810.9524609889936,4,0,0,0,1.0
78669,0,0.135956,37,0,0.153053,4494.37625785342,16,0,1,0,2.0
78670,0,0.128388,37,1,0.121623,2404.065758854121,11,0,2,1,2.0
78671,0,0.381955,46,0,0.620355,13399.404806874267,12,0,1,0,0.0
78672,0,0.324127,56,0,0.283131,7231.200438715406,8,0,0,0,0.0
78673,0,0.547423,50,0,0.244761,,8,1,1,0,1.0
78674,0,0.016127,61,0,0.19422,521.087742451235,9,0,1,0,0.0
78675,0,0.340537,57,1,0.032817,20763.069542603615,5,1,1,0,0.0
78676,0,0.541416,58,1,0.024094,3745.002247189909,9,1,2,0,1.0
78677,0,0.225144,61,1,0.264424,6629.108258531159,5,1,1,0,0.0
78678,0,0.337446,67,1,0.078191,,8,1,0,0,0.0
78679,0,0.115304,18,0,0.264111,1507.9877798229525,3,0,0,0,1.0
78680,0,0.414699,51,1,0.290398,,7,0,0,0,0.0
78681,0,0.073776,63,0,0.04608,3898.8920086534454,14,2,2,0,0.0
78682,0,0.309211,87,0,0.446134,,13,0,1,0,1.0
78683,0,0.08112,50,2,0.161515,5842.387385875479,12,0,1,0,1.0
78684,0,0.325835,21,1,0.039984,9693.114292573857,8,0,0,0,2.0
78685,0,0.250706,71,1,0.014022,5441.561749121419,10,0,3,0,0.0
78686,0,0.599034,34,0,0.175412,8416.639758297064,5,0,2,0,2.0
78687,0,0.423507,58,0,0.876071,11216.28701304875,13,0,0,0,1.0
78688,0,0.111767,59,0,0.323777,5887.390270136583,16,0,0,0,0.0
78689,0,0.500351,53,0,0.113358,11035.057290203958,11,0,2,0,2.0
78690,0,0.093949,22,0,0.494785,,8,0,1,0,1.0
78691,1,0.129218,46,2,0.139369,6320.932217384833,7,1,1,0,0.0
78692,0,0.385447,30,0,0.018677,12884.777852395397,2,0,0,0,1.0
78693,0,0.183958,58,1,0.057619,,6,0,1,0,0.0
78694,0,0.280541,39,1,0.059296,19994.462571052947,9,0,2,0,0.0
78695,0,0.17072,22,0,0.00644,3082.1463471016764,10,0,1,0,0.0
78696,0,0.244722,61,0,0.925732,15571.735570550863,4,0,3,0,0.0
78697,0,0.115558,34,1,0.580342,2394.2366940367006,13,0,1,0,1.0
78698,1,0.253307,53,0,0.226492,7877.915411637955,9,0,0,0,0.0
78699,0,0.190319,41,0,0.154908,1631.6692285226964,5,0,0,0,4.0
78700,0,0.365587,64,1,0.404212,5059.682613898707,7,0,2,0,1.0
78701,0,0.304474,63,0,0.289719,10290.117906796006,9,0,2,0,0.0
78702,1,0.186515,55,0,0.030946,16278.162018454761,9,1,2,0,1.0
78703,0,0.102361,50,2,0.347265,10677.853693941923,9,0,0,0,0.0
78704,0,0.49338,45,0,0.369432,,6,1,1,1,1.0
78705,0,0.210493,35,0,0.096846,2493.6273389869807,10,0,2,1,1.0
78706,0,0.133632,43,1,0.090271,18408.935624294998,10,0,1,0,1.0
78707,0,0.363505,58,0,0.383107,1526.359579514514,11,1,0,0,2.0
78708,0,0.252328,79,2,0.113244,,13,0,0,0,1.0
78709,0,0.240483,59,1,0.013283,,6,0,1,0,1.0
78710,0,0.306012,62,0,0.210991,17842.876405004634,4,0,2,0,0.0
78711,0,0.655517,50,1,0.007067,2501.1347140354083,5,0,0,0,1.0
78712,0,0.256762,59,1,0.813631,6697.203801241231,12,0,0,0,1.0
78713,0,0.485411,21,0,0.171361,,8,0,0,0,0.0
78714,1,0.573797,41,1,0.232961,3831.2050040970066,7,1,0,2,1.0
78715,0,0.275985,61,0,0.258471,8683.944112413717,11,0,1,0,0.0
78716,0,0.157933,62,0,0.329867,9361.360354388884,10,0,1,0,0.0
78717,0,0.192918,44,1,0.143825,,6,0,1,0,0.0
78718,0,0.176975,33,0,0.968803,3337.3460435062607,6,0,0,0,2.0
78719,0,0.331135,51,0,0.123361,4830.137911273331,4,0,1,0,1.0
78720,0,0.179729,45,1,0.881154,,6,0,0,0,1.0
78721,0,0.307009,65,0,0.021413,3328.9085460958167,3,1,0,0,0.0
78722,0,0.181431,61,0,0.056498,1458.6838515487157,10,0,2,0,1.0
78723,0,0.366189,73,0,0.245441,2341.697621875668,11,0,5,0,0.0
78724,0,0.443417,67,0,0.115325,2082.5824410198784,7,0,0,0,0.0
78725,0,0.736795,48,0,0.312409,5238.424277241008,12,0,3,0,0.0
78726,0,0.290204,56,1,0.491023,10810.196909033299,5,1,1,0,0.0
78727,0,0.098346,80,0,0.005753,,8,0,1,0,2.0
78728,0,0.256164,46,0,0.103143,2001.2090282480394,7,1,0,0,1.0
78729,0,0.110498,54,0,0.017249,,5,0,0,0,0.0
78730,0,0.031968,51,1,0.286462,,14,0,1,1,1.0
78731,0,0.321281,52,0,0.473978,2400.073659479451,7,0,0,1,1.0
78732,0,0.136148,39,1,0.060019,6322.568377249479,5,0,2,0,2.0
78733,1,0.274131,70,1,0.737726,,6,0,2,1,1.0
78734,0,0.026871,39,1,0.092331,,12,0,0,0,0.0
78735,1,0.038927,78,3,1.52656,9465.784456698731,7,1,2,0,0.0
78736,0,0.084027,74,0,0.625848,,11,0,1,0,3.0
78737,0,0.612181,55,0,0.061806,8215.500912333935,6,0,1,0,2.0
78738,0,0.107007,52,0,0.346786,21937.379019103762,6,0,0,0,0.0
78739,0,0.396252,41,0,0.394839,5013.388103942709,4,0,2,0,2.0
78740,0,0.335227,52,1,0.10931,3847.004080155533,9,0,3,0,1.0
78741,0,0.181585,67,0,0.278541,,11,0,1,0,1.0
78742,0,0.208933,42,0,0.745784,,12,0,0,0,3.0
78743,0,0.210156,72,1,0.548414,,12,0,0,1,2.0
78744,0,0.17072,66,0,0.135539,22112.24525448713,6,1,3,1,1.0
78745,0,0.643286,50,1,0.437098,517.5006438596301,3,0,0,0,0.0
78746,0,0.092197,63,0,0.030259,,8,0,2,0,0.0
78747,0,0.01768,39,0,0.017919,,7,0,1,1,1.0
78748,0,0.143194,50,0,0.054063,2861.55820021692,4,0,2,0,0.0
78749,0,0.300205,83,1,0.25581,2321.2619402240916,6,0,2,1,1.0
78750,0,0.211343,68,1,0.388984,1512.769230289526,11,0,2,1,1.0
78751,0,0.29457,58,1,0.697238,7460.737971283837,4,1,2,0,0.0
78752,0,0.02362,52,1,0.025522,,8,0,0,0,0.0
78753,0,0.729129,50,1,0.218703,8444.11092131991,10,1,1,0,1.0
78754,0,0.711334,51,0,0.260029,6128.787991194364,6,0,1,0,0.0
78755,0,0.264731,41,0,0.034646,2627.633988976831,13,0,3,1,2.0
78756,0,0.583352,61,0,0.06085,2158.8155854351994,9,1,1,0,2.0
78757,0,0.091507,66,0,0.506282,,12,0,1,0,0.0
78758,0,0.092649,48,1,0.359346,4343.424229923129,15,1,0,1,0.0
78759,0,0.228268,58,0,0.004519,8738.382034847747,4,0,1,0,2.0
78760,0,0.18698,41,0,0.362344,7886.130468158285,6,0,1,0,0.0
78761,0,0.009957,51,1,0.498765,2120.621205748829,6,0,1,0,0.0
78762,0,0.357763,40,1,0.369265,3293.6392466545617,13,0,0,1,1.0
78763,0,0.544471,48,0,0.029934,23976.710091377565,9,0,0,0,0.0
78764,0,0.227371,53,0,0.539009,5081.434040287613,8,0,1,0,0.0
78765,0,0.078146,60,0,0.031688,3561.546548063216,13,0,0,1,1.0
78766,0,0.34029,43,2,0.601383,,5,1,0,0,0.0
78767,0,0.395068,58,0,0.120332,6006.366479741083,6,0,1,0,1.0
78768,0,0.556842,38,1,0.295789,1037.6260363470572,9,0,1,1,2.0
78769,0,0.290456,56,1,0.347799,3090.9585526891324,7,0,2,0,0.0
78770,0,0.174514,82,0,0.090183,3059.0090990304775,9,0,2,0,1.0
78771,0,0.056442,46,0,0.750986,4000.873255646848,10,0,0,2,0.0
78772,0,0.065508,33,0,0.606885,2793.7009396496683,9,0,0,0,0.0
78773,0,0.078989,64,0,0.332862,,5,0,2,0,0.0
78774,0,0.073232,56,0,0.068047,4192.914116108081,11,0,0,0,1.0
78775,0,0.085974,58,0,0.071628,7937.182788566439,5,0,1,0,0.0
78776,0,0.621372,69,1,0.025678,5403.945908294884,7,0,1,0,
78777,0,0.34601,42,0,0.090716,3728.4009856759794,11,0,0,0,3.0
78778,0,0.38829,42,1,0.125871,9069.212850946027,6,0,0,0,0.0
78779,0,0.307097,59,0,0.451608,7069.647492116633,9,0,1,0,3.0
78780,0,0.282071,66,0,0.136139,3374.3195909275714,10,0,0,1,1.0
78781,0,0.346184,55,0,0.028275,13217.681655331884,10,0,0,0,2.0
78782,0,0.281531,50,0,0.503569,5320.866620029094,5,0,0,0,0.0
78783,0,0.125872,56,1,0.322169,17189.80480082589,10,0,0,0,1.0
78784,0,0.359864,62,0,0.389514,15019.621297641093,5,1,0,0,0.0
78785,0,0.453069,31,0,0.953196,1963.3604060946816,9,0,0,0,2.0
78786,0,0.049865,38,3,0.063008,,12,0,0,0,
78787,0,0.587745,50,0,0.143046,,3,0,0,1,0.0
78788,0,0.080986,61,0,0.26099,15648.33465048709,13,1,1,1,1.0
78789,0,0.04385,82,1,0.030254,13100.415521229801,4,0,0,0,2.0
78790,0,19.619726,50,0,0.298468,13353.19250419651,8,0,0,1,0.0
78791,0,0.047725,55,0,0.206009,3266.155351465052,5,0,0,0,1.0
78792,0,0.359235,42,0,0.006058,5873.770947102024,10,2,0,0,0.0
78793,0,47.741882,61,1,0.148088,19621.858211209135,6,0,0,0,0.0
78794,0,0.509024,36,0,0.744886,2739.708934941222,9,0,1,0,4.0
78795,0,0.335867,51,1,0.624021,8817.027194504008,6,0,5,0,2.0
78796,1,0.428516,38,1,0.669477,1590.2214670343199,11,2,2,2,0.0
78797,0,0.240435,22,1,0.41018,16305.639978406061,7,0,3,0,0.0
78798,0,0.484392,89,1,0.684453,,7,1,1,1,0.0
78799,0,0.472277,63,0,0.33721,,9,0,1,0,1.0
78800,0,0.558623,63,1,0.012033,2585.3085126942574,12,1,1,0,2.0
78801,0,0.6095,64,0,0.045046,,8,0,1,1,1.0
78802,0,0.186149,71,3,0.377528,3116.6889027568277,8,0,1,0,1.0
78803,0,0.469466,54,1,0.324272,,8,0,0,0,0.0
78804,0,0.268413,64,1,0.565113,2189.2717673818397,5,0,0,0,0.0
78805,1,0.62698,44,0,0.164573,3002.609164414734,7,2,2,0,0.0
78806,0,0.188544,49,0,0.259539,4516.691857156826,13,1,2,0,1.0
78807,0,0.536332,30,0,0.306731,,8,0,0,0,3.0
78808,0,0.151961,54,1,0.491269,11221.83039561374,11,0,0,0,0.0
78809,0,0.131242,44,0,0.039157,2086.0619084371924,6,0,1,0,3.0
78810,0,0.283271,50,0,0.060081,1640.9684830236822,5,0,0,1,2.0
78811,0,0.258499,63,1,0.751352,17252.8851332849,17,0,1,0,1.0
78812,0,0.370075,56,0,0.015212,6036.34195073481,10,0,2,1,0.0
78813,0,0.353783,66,0,0.236299,3706.2421774808827,6,0,0,0,0.0
78814,0,0.113045,43,0,0.438393,7762.263626898842,7,1,1,0,3.0
78815,0,0.200923,57,0,0.312868,,7,0,2,1,0.0
78816,0,0.15335,43,0,0.125441,3986.9899506428083,11,0,1,0,0.0
78817,0,0.176025,49,0,0.256099,2528.1877107643118,12,0,0,1,0.0
78818,0,0.300989,47,0,0.683695,7924.059893128458,11,0,1,0,2.0
78819,0,27.002355,37,0,0.076565,24723.402501350993,12,0,0,1,0.0
78820,0,0.173116,46,1,0.098513,,6,1,0,0,0.0
78821,0,0.316053,60,0,0.428182,,16,0,0,0,0.0
78822,0,0.418106,39,0,0.364741,,12,0,0,0,1.0
78823,0,0.361237,42,0,0.02669,5530.712862988047,4,0,1,0,0.0
78824,0,0.086789,69,1,0.012004,24823.972989359267,5,0,2,0,0.0
78825,0,0.021376,71,0,0.048767,5857.728965215415,9,0,2,1,0.0
78826,0,0.174015,63,1,0.396905,4443.3611166495275,8,0,1,0,2.0
78827,0,0.255743,75,0,3.637684,,8,0,0,0,0.0
78828,0,0.096397,71,1,0.411812,11912.664260256397,5,0,0,0,0.0
78829,0,0.267777,50,0,0.071091,3833.495687350089,10,1,2,0,2.0
78830,0,0.44248,79,1,0.772596,1050.6933024532234,5,0,2,0,0.0
78831,0,0.167792,73,0,0.062709,12766.49854140664,6,0,0,0,2.0
78832,0,0.230631,50,0,0.301673,2738.0914246884226,5,1,0,0,0.0
78833,0,0.230459,55,0,0.779842,10431.950116102575,10,0,0,0,1.0
78834,0,0.380678,42,1,0.095572,2742.37582684865,10,1,1,0,1.0
78835,0,0.352245,50,0,0.125334,3225.3881132096567,10,0,1,1,0.0
78836,0,0.191155,30,0,0.165295,6789.230636819242,5,0,1,0,0.0
78837,0,0.209028,43,1,0.345857,3202.728905288518,12,0,1,0,1.0
78838,0,0.153195,63,0,0.082871,15129.54343392161,4,0,1,1,1.0
78839,0,0.204858,37,1,0.368558,3840.8637996015154,12,0,2,0,1.0
78840,0,0.007562,47,0,0.016619,5996.09167249106,8,0,0,0,0.0
78841,0,0.234709,59,0,0.498665,,3,2,1,0,0.0
78842,0,0.332139,47,1,0.373921,5227.351172181875,8,0,0,0,2.0
78843,0,0.303346,68,0,0.083985,11013.398327404726,5,2,2,0,0.0
78844,0,0.085997,68,0,0.500603,4405.674647603714,11,0,2,0,1.0
78845,1,0.026889,43,1,0.010014,4468.028071588065,9,1,0,0,1.0
78846,0,0.071898,45,0,0.061817,6565.3374566661505,2,0,1,1,0.0
78847,0,0.25412,52,0,0.634201,,7,0,1,0,0.0
78848,1,0.005386,42,0,0.243149,3823.847455955205,9,1,1,0,2.0
78849,0,0.083684,74,0,0.23183,5500.709737376583,8,1,1,0,0.0
78850,0,0.118579,46,0,0.123335,39921.52293564563,8,0,2,0,4.0
78851,0,0.065869,64,0,0.072987,669.0100703849336,10,0,0,0,1.0
78852,0,0.091161,31,1,1.286962,1018.5882868731351,10,0,2,0,2.0
78853,0,0.085665,41,1,0.079873,9693.449462312215,7,0,1,0,0.0
78854,0,0.541136,36,0,0.040362,3827.3926204835857,5,0,1,0,2.0
78855,0,0.71343,34,1,0.386465,9422.963089580466,8,1,0,0,0.0
78856,0,0.394628,44,1,0.914361,2578.9405535531337,11,0,0,0,0.0
78857,0,0.193613,57,0,0.271638,11504.89756658865,6,0,1,0,0.0
78858,0,0.13745,73,0,0.193088,,7,0,1,0,0.0
78859,0,0.249443,49,0,0.361943,1066.1885961817286,9,0,0,0,1.0
78860,0,0.089966,53,0,0.073805,1875.4349627546896,9,0,0,0,0.0
78861,0,0.578359,56,3,0.326562,,9,0,1,2,1.0
78862,0,0.296871,41,0,0.351148,6629.741611422231,8,0,0,0,0.0
78863,0,0.118616,51,0,0.210102,4834.104804613146,7,0,3,1,0.0
78864,0,0.010215,81,1,0.47867,2165.9614589932144,13,0,0,0,3.0
78865,0,0.186052,57,1,0.134118,5182.985021777173,8,2,0,0,1.0
78866,0,0.495151,81,1,0.243674,,9,1,1,0,0.0
78867,0,0.157898,52,0,0.00664,1611.1475984705473,13,0,0,0,0.0
78868,0,0.016337,43,3,0.186659,28007.77492187315,7,0,0,0,
78869,0,0.135485,66,1,0.523377,,12,0,3,0,0.0
78870,0,0.457741,69,1,0.362461,3109.9921041243633,6,2,2,0,2.0
78871,0,0.00467,45,0,0.132418,1865.9278842802673,10,2,1,0,1.0
78872,0,0.130182,57,1,0.00675,,12,0,2,0,0.0
78873,0,0.440811,51,0,0.642406,,7,0,2,0,0.0
78874,0,0.217912,32,0,0.226223,,14,0,0,0,1.0
78875,0,0.589418,33,2,0.611203,11433.348613749526,14,1,1,0,0.0
78876,0,0.453361,49,0,0.319094,2222.783133455093,5,0,1,0,0.0
78877,0,0.140377,68,0,0.657484,3116.054541578829,6,0,3,0,0.0
78878,0,0.124501,63,1,0.307951,1977.1771318727933,10,0,1,0,1.0
78879,0,0.278493,39,0,0.931394,5940.283383252822,4,0,1,0,0.0
78880,0,0.833897,36,2,0.04225,5698.166259708577,9,0,1,0,2.0
78881,1,0.06594,39,0,0.243372,,7,1,2,1,1.0
78882,0,0.097284,38,0,0.293049,,6,0,1,0,0.0
78883,0,0.316792,39,0,0.337899,341.71814390901085,10,3,1,1,0.0
78884,0,0.437181,23,0,0.399601,3579.444327298883,4,1,0,0,0.0
78885,0,0.174483,18,0,0.067647,4005.222824032631,9,1,1,0,1.0
78886,0,0.348098,18,0,0.193929,9194.137448596697,15,0,0,0,2.0
78887,0,0.293918,30,0,1.044464,4330.0181104675585,10,0,2,0,0.0
78888,0,0.285558,68,0,0.16922,3582.975115690378,8,0,1,0,1.0
78889,0,0.254251,102,0,0.075333,19846.211652293223,10,0,1,0,
78890,0,0.264162,80,0,0.984766,4664.550912359661,11,0,0,1,1.0
78891,0,0.006556,55,1,0.032675,8685.503120798658,7,0,0,0,0.0
78892,0,0.195831,41,0,0.244994,17090.00506962598,11,0,1,1,1.0
78893,0,0.451451,45,0,0.200054,6657.108834673179,13,0,1,0,0.0
78894,0,0.132163,53,1,0.609068,8454.489358024139,12,0,2,0,0.0
78895,0,0.472757,80,0,0.122227,4132.48159133832,5,0,0,0,0.0
78896,0,0.439642,38,0,0.199908,3119.5373024377313,13,1,0,0,2.0
78897,0,0.270605,52,0,0.322953,9860.072550966199,7,0,1,0,1.0
78898,0,0.32981,53,0,0.529548,7428.766892174551,4,0,0,0,0.0
78899,0,0.317927,50,0,1.259647,,7,0,1,0,0.0
78900,0,0.248441,23,0,0.462327,1319.8789974685822,5,0,1,0,0.0
78901,0,0.370896,48,2,0.780711,10332.843879335274,12,0,0,1,1.0
78902,0,34.702839,33,2,0.012154,6536.1448491919855,7,0,2,0,0.0
78903,0,0.259029,84,2,0.623067,1788.2444295513078,8,0,3,0,1.0
78904,0,0.526168,59,0,0.000348,7093.336645133543,9,1,4,0,0.0
78905,0,0.27578,67,1,1.87908,9463.878261287204,9,0,1,0,0.0
78906,0,0.217711,39,1,0.167552,1697.8630111286084,5,0,0,0,1.0
78907,0,0.04384,45,0,0.77945,4472.443557189241,5,0,1,0,2.0
78908,0,0.214334,80,0,0.462412,,11,0,0,0,0.0
78909,1,0.330344,66,0,0.011325,29707.31568515991,12,0,0,0,1.0
78910,0,0.159221,57,2,0.758532,4470.929591047062,4,0,1,0,0.0
78911,0,0.64398,70,2,1.038799,5574.33673935622,9,0,2,0,1.0
78912,0,0.256731,79,1,0.155997,3590.9032547842476,5,0,0,0,0.0
78913,0,0.159002,73,0,1.132224,1199.248249482084,7,0,0,0,1.0
78914,0,0.142517,66,0,0.280777,,8,1,0,0,0.0
78915,0,0.168275,68,0,0.501441,1705.2489783379424,9,0,0,0,0.0
78916,0,0.339121,47,1,0.592464,,5,1,0,0,0.0
78917,0,0.300457,54,1,0.247356,810.9737337391907,11,0,3,0,0.0
78918,0,0.372576,61,0,0.891915,530.0378277329645,4,0,1,2,1.0
78919,0,0.080113,56,1,0.398371,5713.26844464372,9,1,0,0,1.0
78920,0,0.167581,59,0,0.636012,1172.7348279924543,8,1,1,1,1.0
78921,0,0.338705,50,1,0.234655,12348.441759849926,12,0,1,0,2.0
78922,0,0.530209,18,1,0.339254,7403.63890483636,3,0,0,0,0.0
78923,0,0.329581,61,0,0.438447,,10,0,1,0,0.0
78924,0,0.534267,53,0,0.241425,4534.534917098379,9,0,0,0,0.0
78925,0,0.213117,53,0,0.189296,,9,0,0,1,0.0
78926,0,0.173785,82,1,0.102168,2116.9627282484357,15,0,2,0,0.0
78927,0,0.138062,56,2,0.333636,1434.0433013312656,10,0,1,0,0.0
78928,0,0.002018,40,0,1.048063,1626.8815689078597,10,0,0,0,1.0
78929,0,0.015913,61,1,0.30018,11753.354984173307,9,0,1,0,2.0
78930,0,0.210569,53,0,0.290039,,13,0,1,2,1.0
78931,0,0.428114,67,0,0.084884,5374.954229930568,9,0,2,0,1.0
78932,0,0.291617,43,0,0.344309,6003.836487232945,6,0,0,0,2.0
78933,0,0.547961,40,3,0.094611,2351.982547431959,5,0,1,0,0.0
78934,0,0.024787,44,0,0.316464,3485.130285253156,7,0,0,0,1.0
78935,0,0.195605,27,1,0.247176,1258.4212015873068,11,0,1,0,0.0
78936,0,0.244301,45,0,0.062289,444.4308501731819,8,3,0,0,1.0
78937,0,0.084966,74,2,0.532122,5462.471326896599,3,0,0,0,1.0
78938,0,0.034929,41,3,0.200254,6915.928893501946,7,0,0,0,3.0
78939,0,0.428894,33,1,0.886754,5655.687187735956,6,1,2,0,1.0
78940,0,0.718508,44,0,0.042952,4695.833262599953,4,0,1,0,1.0
78941,0,0.238303,55,0,0.32546,3478.5937037916797,7,0,0,0,0.0
78942,0,0.664409,41,0,0.466667,,9,0,0,0,1.0
78943,0,0.050847,53,0,0.553785,1209.350775330256,14,0,2,0,0.0
78944,0,0.288853,55,0,0.229319,,7,0,1,0,1.0
78945,0,0.235305,52,0,0.021952,4820.829503304785,9,0,0,1,0.0
78946,0,0.346361,50,0,0.189532,10114.254175819804,9,1,3,1,0.0
78947,0,0.457663,76,0,0.806073,2788.772519175445,6,0,2,0,1.0
78948,0,0.05102,54,1,0.007438,,14,0,0,0,1.0
78949,0,0.397273,40,1,0.113002,9214.89947308678,1,0,3,0,0.0
78950,0,0.349389,62,0,0.033161,5520.1904173997755,9,0,2,0,0.0
78951,0,0.108605,51,2,0.081977,,11,0,1,0,1.0
78952,0,0.387321,53,0,0.358348,8820.831468878834,10,0,2,0,1.0
78953,0,0.024204,66,0,0.178544,2574.0898155577024,7,0,0,0,
78954,0,0.407977,70,0,0.235862,,8,0,0,0,0.0
78955,1,0.726408,36,1,0.381835,7745.127054835481,12,0,2,0,3.0
78956,0,0.320513,76,1,0.047875,,7,0,4,0,0.0
78957,0,0.124164,51,1,0.515719,7177.985634995411,9,0,0,1,3.0
78958,0,0.135708,51,0,0.154441,1331.9929115076122,6,0,0,0,0.0
78959,0,0.09637,37,0,0.184325,2558.4176228022543,4,1,1,0,0.0
78960,0,0.378306,62,0,0.440304,5454.058780153368,7,0,2,0,0.0
78961,0,0.326465,32,0,0.337089,7500.696155799591,6,0,1,0,0.0
78962,0,0.291729,59,0,0.028593,5094.337478926858,6,0,1,0,0.0
78963,0,0.320082,75,1,0.11987,2557.745019503489,11,0,1,0,
78964,0,0.238621,47,0,0.060447,16629.12111207405,6,0,0,0,2.0
78965,0,0.193531,67,2,0.871189,4043.826113921011,6,0,0,0,0.0
78966,0,0.354591,53,0,0.331748,3152.4110128412412,8,0,2,0,0.0
78967,0,0.021711,32,1,0.226848,6643.293155258968,9,0,0,0,2.0
78968,0,0.220803,53,3,0.536146,4998.93924434427,14,0,3,1,1.0
78969,0,0.026339,49,0,0.605201,4258.725772272707,6,1,3,1,2.0
78970,1,0.136437,64,0,0.11274,2511.339084183692,6,0,2,0,2.0
78971,0,0.162104,46,1,0.246001,5296.587739317888,13,0,0,0,1.0
78972,1,0.674724,58,1,1.056472,2195.6621661228714,8,1,0,1,0.0
78973,0,0.297855,37,0,0.725389,1722.1089825905174,8,0,3,0,1.0
78974,0,0.398077,58,0,0.726212,,8,0,1,1,0.0
78975,0,0.03688,52,1,0.224117,3111.9152628563525,5,0,2,1,2.0
78976,0,0.196475,50,0,0.060664,2017.9594792342807,7,0,0,0,2.0
78977,0,0.107669,52,0,0.104349,9746.66930687825,10,1,0,0,1.0
78978,1,0.199827,47,1,0.066269,13307.98851214094,12,0,0,1,1.0
78979,0,0.550945,53,1,0.235907,2926.886528052068,10,0,1,0,0.0
78980,0,0.432466,49,1,0.182093,8833.264137744107,10,0,1,0,0.0
78981,0,0.148586,38,1,0.286199,9197.42965801318,6,1,0,0,3.0
78982,0,0.159724,33,0,0.671196,,10,0,1,0,1.0
78983,0,0.368076,45,2,0.336739,5934.583275750783,8,0,0,0,0.0
78984,0,0.128164,47,1,0.199934,6915.8117494753105,9,1,0,0,1.0
78985,0,0.360367,18,1,0.599405,1130.6244897635768,7,0,0,0,0.0
78986,0,0.08233,52,0,0.524328,4515.37231850154,12,0,0,0,1.0
78987,0,0.203684,82,0,0.820429,7000.774776971622,3,1,1,0,1.0
78988,0,0.042644,61,0,0.045623,6988.562644017417,7,0,1,0,1.0
78989,0,0.063611,49,0,0.288846,5219.880847865638,13,1,0,0,1.0
78990,0,0.204164,40,1,0.631587,10320.975401653097,7,0,2,0,0.0
78991,0,0.079902,28,0,0.346832,4080.7332015964143,15,1,2,0,1.0
78992,0,0.072152,64,1,0.18625,2792.8454209356046,10,0,0,1,0.0
78993,0,0.036893,57,0,0.213195,3336.5755787704293,9,0,2,0,2.0
78994,0,0.202958,34,1,0.56881,7416.636522681862,8,0,1,0,1.0
78995,0,0.187851,65,0,0.019573,14053.586418266254,12,0,1,0,2.0
78996,0,0.02922,63,0,0.809127,3630.7468942122073,10,1,1,0,1.0
78997,0,0.117608,42,0,0.269709,3608.002154648737,9,0,3,0,1.0
78998,0,0.025894,47,0,0.862997,7628.462054688173,8,0,2,0,1.0
78999,0,0.045351,55,1,0.025887,14237.372944035422,4,1,0,0,0.0
79000,0,0.276615,59,1,0.604678,,7,0,0,0,2.0
79001,0,0.539316,36,0,1.310376,2229.8913378391326,7,0,0,0,1.0
79002,0,0.448404,59,0,0.064098,4023.9582832136184,7,0,0,0,1.0
79003,0,0.053581,52,1,0.321461,1626.7236687540117,2,0,2,0,1.0
79004,0,0.084047,67,0,0.061929,4279.552789181304,7,0,0,0,1.0
79005,0,0.291164,62,0,0.256546,,8,0,1,0,0.0
79006,0,0.02969,52,0,0.161814,2897.9655463489953,6,0,0,0,0.0
79007,0,0.61568,64,0,0.17955,5322.0146690231295,7,0,1,0,0.0
79008,0,0.204615,30,0,0.467319,1093.91368195274,4,0,0,1,0.0
79009,0,0.239145,46,1,0.708577,7205.451423222659,10,0,0,0,1.0
79010,0,0.248079,38,1,0.27345,14930.41614882393,5,0,0,0,1.0
79011,1,0.366629,44,1,0.804348,,2,0,2,0,0.0
79012,0,0.483352,44,0,0.029772,16021.561283452804,9,0,0,0,1.0
79013,0,0.371442,34,0,0.098763,,6,1,1,1,0.0
79014,0,0.082474,65,1,0.776034,,8,0,0,0,2.0
79015,0,0.226236,62,1,1.535535,2172.6235401721583,8,2,1,0,2.0
79016,1,0.208243,43,2,0.158809,10914.4949500002,10,0,2,1,1.0
79017,0,0.305072,19,1,0.264862,,10,0,3,0,1.0
79018,0,0.149882,44,1,0.176552,5103.934542679772,8,0,2,0,1.0
79019,0,0.217169,51,0,0.111922,4906.294836248781,8,0,1,1,1.0
79020,0,0.52694,70,1,0.107473,,14,0,0,0,0.0
79021,0,0.07558,44,1,0.162649,,8,0,2,1,0.0
79022,0,0.179874,65,0,0.038301,11526.340425562987,11,0,1,0,4.0
